Wrd,posAsm,posEng,IdeaID,Meanings
পণ্য-সামগ্ৰী,জাতিবাচক বিশেষ্য,Common Noun,6751,"পণ্য,পণ্যদ্ৰব্য,commodity,বেপেৰুৱা বস্তু"
বেপেৰুৱা বস্তু,জাতিবাচক বিশেষ্য,Common Noun,6751,"পণ্য,পণ্যদ্ৰব্য,পণ্য-সামগ্ৰী,commodity"
আচাৰ্য,জাতিবাচক বিশেষ্য,Common Noun,6763,"আচাৰ্য্য,chancellor"
আচাৰ্য্য,জাতিবাচক বিশেষ্য,Common Noun,6763,"আচাৰ্য,chancellor"
বিশাৰদ,জাতিবাচক বিশেষ্য,Common Noun,6770,visharad
সাধনি,জাতিবাচক বিশেষ্য,Common Noun,6773,"সাধনিদাৰ,taxman,tax collector,exciseman"
সাধনিদাৰ,জাতিবাচক বিশেষ্য,Common Noun,6773,"সাধনি,taxman,tax collector,exciseman"
অদ্বৈতবাদী,জাতিবাচক বিশেষ্য,Common Noun,6775,"একেশ্বৰবাদী,monotheist"
একেশ্বৰবাদী,জাতিবাচক বিশেষ্য,Common Noun,6775,"অদ্বৈতবাদী,monotheist"
গোড়া,জাতিবাচক বিশেষ্য,Common Noun,6783,"ধৰ্মান্ধ,bigot"
ধৰ্মান্ধ,জাতিবাচক বিশেষ্য,Common Noun,6783,"গোড়া,bigot"
ন্যাসপাল,জাতিবাচক বিশেষ্য,Common Noun,6786,"ন্যাসৰক্ষক,trustee"
ন্যাসৰক্ষক,জাতিবাচক বিশেষ্য,Common Noun,6786,"ন্যাসপাল,trustee"
ভেৰোণীয়া সৈনিক,জাতিবাচক বিশেষ্য,Common Noun,6793,"ভেৰোণীয়া সৈন্য,ভেৰোণীয়া সেনা,mercenary,soldier of fortune"
ভেৰোণীয়া সৈন্য,জাতিবাচক বিশেষ্য,Common Noun,6793,"ভেৰোণীয়া সৈনিক,ভেৰোণীয়া সেনা,mercenary,soldier of fortune"
ভেৰোণীয়া সেনা,জাতিবাচক বিশেষ্য,Common Noun,6793,"ভেৰোণীয়া সৈনিক,ভেৰোণীয়া সৈন্য,mercenary,soldier of fortune"
অতিক্ৰমকাৰী,জাতিবাচক বিশেষ্য,Common Noun,6802,"অতিক্ৰমণকাৰী,উলংঘনকাৰী,transgressor"
অতিক্ৰমণকাৰী,জাতিবাচক বিশেষ্য,Common Noun,6802,"অতিক্ৰমকাৰী,উলংঘনকাৰী,transgressor"
উলংঘনকাৰী,জাতিবাচক বিশেষ্য,Common Noun,6802,"অতিক্ৰমকাৰী,অতিক্ৰমণকাৰী,transgressor"
কচুকলা,জাতিবাচক বিশেষ্য,Common Noun,6818,কচুবালা
কচুবালা,জাতিবাচক বিশেষ্য,Common Noun,6818,কচুকলা
সিন্ধুঘোটক,জাতিবাচক বিশেষ্য,Common Noun,6824,"সিন্ধু-ঘোটক,জল-ঘোটক,Odobenus rosmarus,walrus"
সিন্ধু-ঘোটক,জাতিবাচক বিশেষ্য,Common Noun,6824,"সিন্ধুঘোটক,জল-ঘোটক,Odobenus rosmarus,walrus"
জল-ঘোটক,জাতিবাচক বিশেষ্য,Common Noun,6824,"সিন্ধুঘোটক,সিন্ধু-ঘোটক,Odobenus rosmarus,walrus"
সামুদ্ৰিক ঘোঁৰা,জাতিবাচক বিশেষ্য,Common Noun,6825,"জলঅশ্ব,hippocampus,seahorse"
জলঅশ্ব,জাতিবাচক বিশেষ্য,Common Noun,6825,"সামুদ্ৰিক ঘোঁৰা,hippocampus,seahorse"
কঁকালান্ধি,জাতিবাচক বিশেষ্য,Common Noun,6832,lumbago
ভোমোৰা,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভ্ৰমৰ,অলি,অলিপক,অলিম্পক"
ভ্ৰমৰ,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,অলি,অলিপক,অলিম্পক"
অলি,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলিপক,অলিম্পক"
অলিপক,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলি,অলিম্পক"
অলিম্পক,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলি,অলিপক"
ভ্ৰমৰক,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলি,অলিপক"
ৰোলম্ব,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলি,অলিপক"
ভৃঙ্গ,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলি,অলিপক"
চঞ্চৰিক,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলি,অলিপক"
চঞ্চৰী,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলি,অলিপক"
দ্বিৰেফ,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলি,অলিপক"
শিলীমুখ,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলি,অলিপক"
ভমৰা ,জাতিবাচক বিশেষ্য,Common Noun,6833,"ভোমোৰা,ভ্ৰমৰ,অলি,অলিপক"
তৰামাছ,জাতিবাচক বিশেষ্য,Common Noun,6835,starfish
ঔপন্যাসিক,জাতিবাচক বিশেষ্য,Common Noun,6843,novelist
ৰসগোল্লা,জাতিবাচক বিশেষ্য,Common Noun,6845,"rasagulla,rasgulla"
চৰ্বত,জাতিবাচক বিশেষ্য,Common Noun,6846,sharbat
খাদী,জাতিবাচক বিশেষ্য,Common Noun,6848,"খাদৰ,খদৰ,খদ্দৰ,khadi"
খাদৰ,জাতিবাচক বিশেষ্য,Common Noun,6848,"খাদী,খদৰ,খদ্দৰ,khadi"
খদৰ,জাতিবাচক বিশেষ্য,Common Noun,6848,"খাদী,খাদৰ,খদ্দৰ,khadi"
খদ্দৰ,জাতিবাচক বিশেষ্য,Common Noun,6848,"খাদী,খাদৰ,খদৰ,khadi"
কটি-সূত্ৰ,জাতিবাচক বিশেষ্য,Common Noun,6849,"কঁকালী-জৰী,মেখলা,কটুসূত্ৰ,চন্দ্ৰহাৰ"
কঁকালী-জৰী,জাতিবাচক বিশেষ্য,Common Noun,6849,"কটি-সূত্ৰ,মেখলা,কটুসূত্ৰ,চন্দ্ৰহাৰ"
মেখলা,জাতিবাচক বিশেষ্য,Common Noun,6849,"কটি-সূত্ৰ,কঁকালী-জৰী,কটুসূত্ৰ,চন্দ্ৰহাৰ"
কটুসূত্ৰ,জাতিবাচক বিশেষ্য,Common Noun,6849,"কটি-সূত্ৰ,কঁকালী-জৰী,মেখলা,চন্দ্ৰহাৰ"
চন্দ্ৰহাৰ,জাতিবাচক বিশেষ্য,Common Noun,6849,"কটি-সূত্ৰ,কঁকালী-জৰী,মেখলা,কটুসূত্ৰ"
কমৰবন্ধ,জাতিবাচক বিশেষ্য,Common Noun,6849,"কটি-সূত্ৰ,কঁকালী-জৰী,মেখলা,কটুসূত্ৰ"
উল্কাপিণ্ড,জাতিবাচক বিশেষ্য,Common Noun,6851,"aerolite,meteorite,অনলশিলা"
অনলশিলা,জাতিবাচক বিশেষ্য,Common Noun,6851,"উল্কাপিণ্ড,aerolite,meteorite"
বাবু,জাতিবাচক বিশেষ্য,Common Noun,6854,babu
মহাৰাজ,জাতিবাচক বিশেষ্য,Common Noun,6856,"মহাৰজা,নৃপবৰ্ষ্য,maharaj,maharaja"
মহাৰজা,জাতিবাচক বিশেষ্য,Common Noun,6856,"মহাৰাজ,নৃপবৰ্ষ্য,maharaj,maharaja"
নৃপবৰ্ষ্য,জাতিবাচক বিশেষ্য,Common Noun,6856,"মহাৰাজ,মহাৰজা,maharaj,maharaja"
গোপী,জাতিবাচক বিশেষ্য,Common Noun,6857,"গোপিকা,গোপিনী,গুপুনী"
গোপিকা,জাতিবাচক বিশেষ্য,Common Noun,6857,"গোপী,গোপিনী,গুপুনী"
গোপিনী,জাতিবাচক বিশেষ্য,Common Noun,6857,"গোপী,গোপিকা,গুপুনী"
গুপুনী,জাতিবাচক বিশেষ্য,Common Noun,6857,"গোপী,গোপিকা,গোপিনী"
প্ৰশ্নকৰ্তা,জাতিবাচক বিশেষ্য,Common Noun,6860,"প্ৰাশ্মিক,প্ৰশ্নকাৰী,questioner"
প্ৰাশ্মিক,জাতিবাচক বিশেষ্য,Common Noun,6860,"প্ৰশ্নকৰ্তা,প্ৰশ্নকাৰী,questioner"
প্ৰশ্নকাৰী,জাতিবাচক বিশেষ্য,Common Noun,6860,"প্ৰশ্নকৰ্তা,প্ৰাশ্মিক,questioner"
নৱমল্লিকা,জাতিবাচক বিশেষ্য,Common Noun,6870,"নেৱালী,নৱমালিকা,Jasminum arborescens"
নেৱালী,জাতিবাচক বিশেষ্য,Common Noun,6870,"নৱমল্লিকা,নৱমালিকা,Jasminum arborescens"
নৱমালিকা,জাতিবাচক বিশেষ্য,Common Noun,6870,"নৱমল্লিকা,নেৱালী,Jasminum arborescens"
অত্যাচাৰী,জাতিবাচক বিশেষ্য,Common Noun,6872,"উপদ্ৰৱ্‌কাৰী,অত্যাচাৰকাৰী,উৎপীড়ক,উৎপীড়নকাৰী"
উপদ্ৰৱ্‌কাৰী,জাতিবাচক বিশেষ্য,Common Noun,6872,"অত্যাচাৰী,অত্যাচাৰকাৰী,উৎপীড়ক,উৎপীড়নকাৰী"
অত্যাচাৰকাৰী,জাতিবাচক বিশেষ্য,Common Noun,6872,"অত্যাচাৰী,উপদ্ৰৱ্‌কাৰী,উৎপীড়ক,উৎপীড়নকাৰী"
উৎপীড়ক,জাতিবাচক বিশেষ্য,Common Noun,6872,"অত্যাচাৰী,উপদ্ৰৱ্‌কাৰী,অত্যাচাৰকাৰী,উৎপীড়নকাৰী"
উৎপীড়নকাৰী,জাতিবাচক বিশেষ্য,Common Noun,6872,"অত্যাচাৰী,উপদ্ৰৱ্‌কাৰী,অত্যাচাৰকাৰী,উৎপীড়ক"
জুলুমবাজ,জাতিবাচক বিশেষ্য,Common Noun,6872,"অত্যাচাৰী,উপদ্ৰৱ্‌কাৰী,অত্যাচাৰকাৰী,উৎপীড়ক"
সঞ্চালকালয়,জাতিবাচক বিশেষ্য,Common Noun,6875,directorate
পুনৰ্সংস্থাপন,জাতিবাচক বিশেষ্য,Common Noun,6878,"পুনৰ্বাসন,rehabilitation"
পুনৰ্বাসন,জাতিবাচক বিশেষ্য,Common Noun,6878,"পুনৰ্সংস্থাপন,rehabilitation"
অদৃষ্টবাদী,জাতিবাচক বিশেষ্য,Common Noun,6880,fatalist
বেক্টেৰিয়া,জাতিবাচক বিশেষ্য,Common Noun,6883,"bacterium,bacteria"
গ্ৰন্থাগাৰিক,জাতিবাচক বিশেষ্য,Common Noun,6886,"পুথিভঁড়ালী,librarian"
পুথিভঁড়ালী,জাতিবাচক বিশেষ্য,Common Noun,6886,"গ্ৰন্থাগাৰিক,librarian"
থুপৰী,জাতিবাচক বিশেষ্য,Common Noun,6898,spinster
কুঁহিলা,জাতিবাচক বিশেষ্য,Common Noun,6900,Kuhila
সমাজসেৱক,জাতিবাচক বিশেষ্য,Common Noun,6908,"সমাজসেৱী,সমাজকৰ্মী,social worker"
সমাজসেৱী,জাতিবাচক বিশেষ্য,Common Noun,6908,"সমাজসেৱক,সমাজকৰ্মী,social worker"
সমাজকৰ্মী,জাতিবাচক বিশেষ্য,Common Noun,6908,"সমাজসেৱক,সমাজসেৱী,social worker"
